order_item_id,order_id,product_id,quantity,unit_price_gbp,unit_cost_gbp,discount_pct
663,10424,12,2,18.0,7.0,0.15
664,10425,5,1,280.0,175.0,0.15
665,10426,6,1,195.0,112.0,0.0
666,10427,2,1,250.0,175.0,0.1
667,10427,12,2,18.0,7.0,0.1
668,10428,9,1,85.0,43.0,0.05
669,10428,2,1,250.0,175.0,0.0
670,10429,12,2,18.0,7.0,0.05
671,10430,6,1,195.0,112.0,0.05
672,10431,8,1,70.0,33.0,0.1
673,10432,6,1,195.0,112.0,0.0
674,10433,3,1,380.0,270.0,0.15
675,10434,9,1,85.0,43.0,0.15
676,10435,2,1,250.0,175.0,0.05
677,10435,3,1,380.0,270.0,0.2
678,10436,7,1,55.0,26.0,0.05
679,10437,2,1,250.0,175.0,0.15
680,10437,10,2,35.0,15.0,0.05
681,10438,10,2,35.0,15.0,0.0
682,10439,10,1,35.0,15.0,0.05
683,10440,4,1,115.0,62.0,0.05
684,10440,9,1,85.0,43.0,0.0
685,10441,1,1,850.0,610.0,0.0
686,10442,3,1,380.0,270.0,0.2
687,10442,10,1,35.0,15.0,0.0
688,10443,2,2,250.0,175.0,0.0
689,10444,1,2,850.0,610.0,0.1
690,10445,1,1,850.0,610.0,0.1
691,10445,3,1,380.0,270.0,0.1
692,10446,2,1,250.0,175.0,0.05
693,10447,12,1,18.0,7.0,0.0
694,10447,4,1,115.0,62.0,0.0
695,10448,7,1,55.0,26.0,0.0
696,10448,8,1,70.0,33.0,0.1
697,10449,11,2,48.0,22.0,0.15
698,10449,12,2,18.0,7.0,0.0
699,10449,5,1,280.0,175.0,0.0
700,10450,1,1,850.0,610.0,0.1
701,10450,2,1,250.0,175.0,0.0
702,10450,11,1,48.0,22.0,0.05
703,10451,2,2,250.0,175.0,0.05
704,10451,9,1,85.0,43.0,0.15
705,10452,5,1,280.0,175.0,0.0
706,10452,2,2,250.0,175.0,0.0
707,10453,7,2,55.0,26.0,0.0
708,10453,5,1,280.0,175.0,0.1
709,10454,10,1,35.0,15.0,0.1
710,10454,4,1,115.0,62.0,0.0
711,10455,10,1,35.0,15.0,0.15
712,10455,1,1,850.0,610.0,0.05
713,10455,3,1,380.0,270.0,0.0
714,10456,1,1,850.0,610.0,0.05
715,10457,1,1,850.0,610.0,0.0
716,10457,2,1,250.0,175.0,0.0
717,10457,6,1,195.0,112.0,0.15
718,10458,4,3,115.0,62.0,0.0
719,10459,2,1,250.0,175.0,0.0
720,10460,8,2,70.0,33.0,0.0
721,10460,5,2,280.0,175.0,0.05
722,10461,3,1,380.0,270.0,0.15
723,10461,7,1,55.0,26.0,0.0
724,10462,5,1,280.0,175.0,0.15
725,10463,2,1,250.0,175.0,0.15
726,10464,2,1,250.0,175.0,0.15
727,10465,1,1,850.0,610.0,0.0
728,10466,7,1,55.0,26.0,0.0
729,10467,8,1,70.0,33.0,0.05
730,10468,5,1,280.0,175.0,0.0
731,10468,2,1,250.0,175.0,0.0
732,10469,4,2,115.0,62.0,0.05
733,10469,8,1,70.0,33.0,0.0
734,10470,11,3,48.0,22.0,0.0
735,10470,10,1,35.0,15.0,0.0
736,10470,4,2,115.0,62.0,0.1
737,10471,5,1,280.0,175.0,0.0
738,10472,7,1,55.0,26.0,0.1
739,10473,4,1,115.0,62.0,0.1
740,10474,6,1,195.0,112.0,0.1
741,10475,8,1,70.0,33.0,0.05
742,10475,9,2,85.0,43.0,0.05
743,10476,3,1,380.0,270.0,0.0
744,10477,11,1,48.0,22.0,0.05
745,10478,6,2,195.0,112.0,0.0
746,10479,8,1,70.0,33.0,0.0
747,10480,10,1,35.0,15.0,0.1
748,10481,7,3,55.0,26.0,0.05
749,10481,3,1,380.0,270.0,0.05
750,10482,10,1,35.0,15.0,0.05
751,10482,12,2,18.0,7.0,0.0
752,10483,3,2,380.0,270.0,0.1
753,10484,1,1,850.0,610.0,0.0
754,10484,10,1,35.0,15.0,0.05
755,10484,9,1,85.0,43.0,0.0
756,10485,7,1,55.0,26.0,0.0
757,10486,6,1,195.0,112.0,0.0
758,10487,12,1,18.0,7.0,0.0
759,10488,10,1,35.0,15.0,0.15
760,10488,7,2,55.0,26.0,0.05
761,10489,2,1,250.0,175.0,0.0
762,10490,7,1,55.0,26.0,0.15
763,10491,10,1,35.0,15.0,0.15
764,10492,9,1,85.0,43.0,0.1
765,10493,10,2,35.0,15.0,0.15
766,10494,11,2,48.0,22.0,0.05
767,10495,5,1,280.0,175.0,0.0
768,10496,5,1,280.0,175.0,0.05
769,10496,4,1,115.0,62.0,0.0
770,10496,10,1,35.0,15.0,0.1
771,10497,7,1,55.0,26.0,0.1
772,10498,7,1,55.0,26.0,0.05
773,10499,4,1,115.0,62.0,0.0
774,10500,7,2,55.0,26.0,0.2
775,10501,4,1,115.0,62.0,0.15
776,10501,10,1,35.0,15.0,0.1
777,10502,12,1,18.0,7.0,0.15
778,10503,2,1,250.0,175.0,0.2
779,10503,1,2,850.0,610.0,0.2
780,10503,3,1,380.0,270.0,0.1
781,10504,7,1,55.0,26.0,0.0
782,10505,10,1,35.0,15.0,0.0
783,10505,6,2,195.0,112.0,0.0
784,10506,2,1,250.0,175.0,0.0
785,10506,6,1,195.0,112.0,0.05
786,10507,2,2,250.0,175.0,0.0
787,10507,3,1,380.0,270.0,0.05
788,10507,6,1,195.0,112.0,0.2
789,10508,10,1,35.0,15.0,0.0
790,10509,9,1,85.0,43.0,0.0
791,10510,6,2,195.0,112.0,0.1
792,10510,1,1,850.0,610.0,0.0
793,10511,1,1,850.0,610.0,0.05
794,10512,3,3,380.0,270.0,0.05
795,10513,3,1,380.0,270.0,0.0
796,10514,12,1,18.0,7.0,0.0
797,10514,3,1,380.0,270.0,0.1
798,10515,6,2,195.0,112.0,0.0
799,10515,8,1,70.0,33.0,0.15
800,10515,2,1,250.0,175.0,0.05
801,10516,1,1,850.0,610.0,0.0
802,10516,12,1,18.0,7.0,0.2
803,10516,9,1,85.0,43.0,0.0
804,10517,2,1,250.0,175.0,0.0
805,10518,9,1,85.0,43.0,0.0
806,10518,6,1,195.0,112.0,0.0
807,10519,12,2,18.0,7.0,0.0
808,10519,3,1,380.0,270.0,0.0
809,10520,9,1,85.0,43.0,0.0
810,10521,4,1,115.0,62.0,0.0
811,10522,3,1,380.0,270.0,0.05
812,10523,1,1,850.0,610.0,0.0
813,10524,10,2,35.0,15.0,0.15
814,10524,3,1,380.0,270.0,0.0
815,10524,12,1,18.0,7.0,0.0
816,10525,3,2,380.0,270.0,0.0
817,10526,5,1,280.0,175.0,0.15
818,10527,6,2,195.0,112.0,0.0
819,10528,11,1,48.0,22.0,0.0
820,10529,3,1,380.0,270.0,0.05
821,10529,7,1,55.0,26.0,0.0
822,10530,2,1,250.0,175.0,0.15
823,10530,12,1,18.0,7.0,0.15
824,10531,2,1,250.0,175.0,0.1
825,10531,12,1,18.0,7.0,0.05
826,10531,3,1,380.0,270.0,0.05
827,10532,4,1,115.0,62.0,0.0
828,10532,6,2,195.0,112.0,0.0
829,10533,12,1,18.0,7.0,0.1
830,10533,5,3,280.0,175.0,0.05
831,10534,12,1,18.0,7.0,0.0
832,10535,9,1,85.0,43.0,0.0
833,10535,11,1,48.0,22.0,0.1
834,10536,11,1,48.0,22.0,0.1
835,10536,7,1,55.0,26.0,0.0
836,10536,6,1,195.0,112.0,0.0
837,10537,4,1,115.0,62.0,0.0
838,10537,6,1,195.0,112.0,0.05
839,10538,7,1,55.0,26.0,0.1
840,10539,3,1,380.0,270.0,0.0
841,10540,10,1,35.0,15.0,0.15
842,10540,6,2,195.0,112.0,0.0
843,10541,1,1,850.0,610.0,0.2
844,10542,2,1,250.0,175.0,0.15
845,10542,3,1,380.0,270.0,0.15
846,10542,10,1,35.0,15.0,0.1
847,10543,10,2,35.0,15.0,0.05
848,10544,6,2,195.0,112.0,0.0
849,10544,10,1,35.0,15.0,0.05
850,10545,5,2,280.0,175.0,0.1
851,10546,2,1,250.0,175.0,0.05
852,10547,8,1,70.0,33.0,0.15
853,10547,7,2,55.0,26.0,0.0
854,10548,8,1,70.0,33.0,0.0
855,10548,5,3,280.0,175.0,0.0
856,10549,10,1,35.0,15.0,0.0
857,10550,12,1,18.0,7.0,0.1
858,10550,3,2,380.0,270.0,0.0
859,10551,3,1,380.0,270.0,0.05
860,10551,2,1,250.0,175.0,0.0
861,10552,5,1,280.0,175.0,0.0
862,10553,10,1,35.0,15.0,0.1
863,10554,8,1,70.0,33.0,0.05
864,10555,7,2,55.0,26.0,0.15
865,10555,2,1,250.0,175.0,0.0
866,10556,9,1,85.0,43.0,0.0
867,10556,8,2,70.0,33.0,0.0
868,10557,6,1,195.0,112.0,0.0
869,10558,8,1,70.0,33.0,0.05
870,10559,1,2,850.0,610.0,0.05
871,10560,10,1,35.0,15.0,0.0
872,10561,3,1,380.0,270.0,0.1
873,10562,4,1,115.0,62.0,0.05
874,10563,3,1,380.0,270.0,0.1
875,10564,1,1,850.0,610.0,0.1
876,10565,1,1,850.0,610.0,0.15
877,10565,4,2,115.0,62.0,0.15
878,10566,9,3,85.0,43.0,0.1
879,10567,7,3,55.0,26.0,0.05
880,10568,8,1,70.0,33.0,0.1
881,10569,2,1,250.0,175.0,0.05
882,10570,11,1,48.0,22.0,0.0
883,10571,7,1,55.0,26.0,0.0
884,10572,1,1,850.0,610.0,0.05
885,10572,10,1,35.0,15.0,0.05
886,10573,2,1,250.0,175.0,0.0
887,10574,8,1,70.0,33.0,0.1
888,10575,2,1,250.0,175.0,0.0
889,10576,9,2,85.0,43.0,0.0
890,10577,4,1,115.0,62.0,0.0
891,10577,5,1,280.0,175.0,0.0
892,10578,10,1,35.0,15.0,0.0
893,10579,2,1,250.0,175.0,0.0
894,10580,4,1,115.0,62.0,0.0
895,10581,5,1,280.0,175.0,0.05
896,10582,11,1,48.0,22.0,0.05
897,10583,11,1,48.0,22.0,0.2
898,10584,4,1,115.0,62.0,0.05
899,10585,7,1,55.0,26.0,0.05
900,10586,2,1,250.0,175.0,0.0
901,10586,1,1,850.0,610.0,0.2
902,10587,1,2,850.0,610.0,0.15
903,10588,2,1,250.0,175.0,0.05
904,10589,11,3,48.0,22.0,0.0
905,10589,6,1,195.0,112.0,0.0
906,10590,11,1,48.0,22.0,0.0
907,10591,12,1,18.0,7.0,0.05
908,10592,8,1,70.0,33.0,0.1
909,10592,12,1,18.0,7.0,0.15
910,10593,5,1,280.0,175.0,0.0
911,10594,12,2,18.0,7.0,0.05
912,10595,12,2,18.0,7.0,0.05
913,10595,2,1,250.0,175.0,0.0
914,10596,4,1,115.0,62.0,0.05
915,10596,7,1,55.0,26.0,0.15
916,10597,2,1,250.0,175.0,0.1
917,10598,8,2,70.0,33.0,0.05
918,10599,11,1,48.0,22.0,0.05
919,10600,7,3,55.0,26.0,0.05
920,10600,5,1,280.0,175.0,0.05
921,10600,1,2,850.0,610.0,0.0
922,10601,9,1,85.0,43.0,0.0
923,10601,8,1,70.0,33.0,0.0
924,10601,7,1,55.0,26.0,0.05
925,10602,12,1,18.0,7.0,0.0
926,10602,4,2,115.0,62.0,0.05
927,10603,3,2,380.0,270.0,0.0
928,10604,6,1,195.0,112.0,0.0
929,10604,11,1,48.0,22.0,0.0
930,10605,6,2,195.0,112.0,0.0
931,10605,1,2,850.0,610.0,0.1
932,10606,7,2,55.0,26.0,0.15
933,10606,12,2,18.0,7.0,0.05
934,10607,4,1,115.0,62.0,0.1
935,10607,2,1,250.0,175.0,0.15
936,10607,3,1,380.0,270.0,0.0
937,10608,7,1,55.0,26.0,0.0
938,10609,11,1,48.0,22.0,0.0
939,10609,9,1,85.0,43.0,0.0
940,10609,3,2,380.0,270.0,0.0
941,10610,8,1,70.0,33.0,0.0
942,10610,7,3,55.0,26.0,0.15
943,10610,9,2,85.0,43.0,0.05
944,10611,8,2,70.0,33.0,0.1
945,10612,10,1,35.0,15.0,0.05
946,10612,2,1,250.0,175.0,0.1
947,10612,11,1,48.0,22.0,0.1
948,10613,1,1,850.0,610.0,0.0
949,10613,8,1,70.0,33.0,0.1
950,10614,2,1,250.0,175.0,0.1
951,10615,12,1,18.0,7.0,0.15
952,10615,9,1,85.0,43.0,0.0
953,10615,10,1,35.0,15.0,0.1
954,10616,10,1,35.0,15.0,0.05
955,10617,1,1,850.0,610.0,0.1
956,10617,12,1,18.0,7.0,0.05
957,10618,6,1,195.0,112.0,0.1
958,10618,11,1,48.0,22.0,0.1
959,10619,1,2,850.0,610.0,0.0
960,10620,8,2,70.0,33.0,0.15
961,10621,4,2,115.0,62.0,0.0
962,10622,9,1,85.0,43.0,0.05
963,10623,10,1,35.0,15.0,0.0
964,10623,1,1,850.0,610.0,0.05
965,10623,2,1,250.0,175.0,0.0
966,10624,10,1,35.0,15.0,0.0
967,10624,3,3,380.0,270.0,0.1
968,10624,12,3,18.0,7.0,0.05
969,10625,8,1,70.0,33.0,0.0
970,10625,3,1,380.0,270.0,0.0
971,10626,11,2,48.0,22.0,0.0
972,10626,3,1,380.0,270.0,0.1
973,10626,6,1,195.0,112.0,0.1
974,10627,11,1,48.0,22.0,0.0
975,10628,4,1,115.0,62.0,0.15
976,10629,6,1,195.0,112.0,0.0
977,10630,6,1,195.0,112.0,0.1
978,10631,10,1,35.0,15.0,0.0
979,10632,7,3,55.0,26.0,0.0
980,10633,8,1,70.0,33.0,0.0
981,10633,12,1,18.0,7.0,0.0
982,10634,2,2,250.0,175.0,0.1
983,10635,10,1,35.0,15.0,0.05
984,10635,5,2,280.0,175.0,0.0
985,10635,11,3,48.0,22.0,0.2
986,10636,11,1,48.0,22.0,0.0
987,10636,8,2,70.0,33.0,0.0
988,10637,3,1,380.0,270.0,0.2
989,10638,11,1,48.0,22.0,0.1
990,10639,5,1,280.0,175.0,0.15
991,10639,11,1,48.0,22.0,0.0
992,10640,3,2,380.0,270.0,0.0
993,10640,6,1,195.0,112.0,0.05
994,10641,4,2,115.0,62.0,0.05
995,10642,6,1,195.0,112.0,0.05
996,10643,1,2,850.0,610.0,0.0
997,10643,9,1,85.0,43.0,0.0
998,10644,1,1,850.0,610.0,0.05
999,10645,3,3,380.0,270.0,0.1
1000,10645,6,2,195.0,112.0,0.05
1001,10646,6,1,195.0,112.0,0.0
1002,10647,3,1,380.0,270.0,0.0
1003,10647,8,1,70.0,33.0,0.1
1004,10648,5,2,280.0,175.0,0.0
1005,10649,2,1,250.0,175.0,0.1
1006,10650,8,2,70.0,33.0,0.05
1007,10650,5,1,280.0,175.0,0.05
1008,10651,12,1,18.0,7.0,0.0
1009,10651,6,1,195.0,112.0,0.0
1010,10651,11,2,48.0,22.0,0.0
1011,10652,2,1,250.0,175.0,0.0
1012,10653,7,3,55.0,26.0,0.0
1013,10654,7,2,55.0,26.0,0.0
1014,10654,2,1,250.0,175.0,0.0
1015,10654,12,1,18.0,7.0,0.0
1016,10655,12,2,18.0,7.0,0.0
1017,10655,10,2,35.0,15.0,0.0
1018,10656,11,1,48.0,22.0,0.1
1019,10656,3,3,380.0,270.0,0.0
1020,10656,12,1,18.0,7.0,0.0
1021,10657,6,1,195.0,112.0,0.2
1022,10657,7,3,55.0,26.0,0.1
1023,10658,1,1,850.0,610.0,0.05
1024,10659,4,1,115.0,62.0,0.05
1025,10660,9,2,85.0,43.0,0.0
1026,10661,9,3,85.0,43.0,0.0
1027,10662,10,1,35.0,15.0,0.15
1028,10662,12,1,18.0,7.0,0.2
1029,10663,4,1,115.0,62.0,0.15
1030,10663,3,1,380.0,270.0,0.0
1031,10663,6,1,195.0,112.0,0.0
1032,10664,3,1,380.0,270.0,0.0
1033,10665,1,2,850.0,610.0,0.0
1034,10666,7,1,55.0,26.0,0.0
1035,10666,4,3,115.0,62.0,0.0
1036,10667,4,1,115.0,62.0,0.0
1037,10667,9,1,85.0,43.0,0.0
1038,10667,11,1,48.0,22.0,0.0
1039,10668,12,1,18.0,7.0,0.05
1040,10668,6,1,195.0,112.0,0.0
1041,10669,4,2,115.0,62.0,0.0
1042,10669,6,1,195.0,112.0,0.05
1043,10670,9,2,85.0,43.0,0.0
1044,10670,3,1,380.0,270.0,0.15
1045,10671,11,1,48.0,22.0,0.15
1046,10672,7,2,55.0,26.0,0.05
1047,10673,8,2,70.0,33.0,0.0
1048,10673,4,2,115.0,62.0,0.0
1049,10674,4,1,115.0,62.0,0.0
1050,10674,3,1,380.0,270.0,0.0
1051,10675,3,1,380.0,270.0,0.1
1052,10675,10,1,35.0,15.0,0.15
1053,10675,2,2,250.0,175.0,0.0
1054,10676,8,1,70.0,33.0,0.2
1055,10677,11,2,48.0,22.0,0.05
1056,10677,5,2,280.0,175.0,0.0
1057,10677,10,3,35.0,15.0,0.1
1058,10678,12,1,18.0,7.0,0.0
1059,10679,3,3,380.0,270.0,0.05
1060,10680,8,1,70.0,33.0,0.0
1061,10680,2,1,250.0,175.0,0.0
1062,10681,2,3,250.0,175.0,0.0
1063,10682,1,1,850.0,610.0,0.05
1064,10683,6,1,195.0,112.0,0.0
1065,10683,7,2,55.0,26.0,0.1
1066,10683,2,2,250.0,175.0,0.0
1067,10684,4,1,115.0,62.0,0.0
1068,10685,8,1,70.0,33.0,0.15
1069,10686,5,1,280.0,175.0,0.2
1070,10686,2,1,250.0,175.0,0.0
1071,10686,3,1,380.0,270.0,0.0
1072,10687,7,2,55.0,26.0,0.0
1073,10688,2,1,250.0,175.0,0.1
1074,10689,2,2,250.0,175.0,0.0
1075,10690,11,1,48.0,22.0,0.05
1076,10690,12,1,18.0,7.0,0.0
1077,10691,1,1,850.0,610.0,0.0
1078,10692,9,1,85.0,43.0,0.1
1079,10693,5,1,280.0,175.0,0.05
1080,10693,12,2,18.0,7.0,0.15
1081,10694,8,1,70.0,33.0,0.0
1082,10694,7,1,55.0,26.0,0.0
1083,10695,12,2,18.0,7.0,0.05
1084,10696,7,1,55.0,26.0,0.15
1085,10696,12,1,18.0,7.0,0.15
1086,10697,5,1,280.0,175.0,0.0
1087,10698,2,3,250.0,175.0,0.05
1088,10699,7,2,55.0,26.0,0.0
1089,10700,12,1,18.0,7.0,0.0
1090,10701,2,1,250.0,175.0,0.05
1091,10702,7,3,55.0,26.0,0.0
1092,10702,2,1,250.0,175.0,0.05
1093,10703,3,1,380.0,270.0,0.1
1094,10703,12,1,18.0,7.0,0.15
1095,10703,1,1,850.0,610.0,0.05
1096,10704,2,1,250.0,175.0,0.2
1097,10704,5,1,280.0,175.0,0.15
1098,10705,9,2,85.0,43.0,0.15
1099,10706,10,1,35.0,15.0,0.0
1100,10706,6,1,195.0,112.0,0.0
1101,10706,11,1,48.0,22.0,0.0
1102,10707,11,1,48.0,22.0,0.15
1103,10708,4,2,115.0,62.0,0.15
1104,10708,8,1,70.0,33.0,0.0
1105,10709,8,1,70.0,33.0,0.05
1106,10710,2,1,250.0,175.0,0.15
1107,10710,11,1,48.0,22.0,0.2
1108,10711,9,1,85.0,43.0,0.1
1109,10711,10,1,35.0,15.0,0.0
1110,10712,8,1,70.0,33.0,0.0
1111,10713,9,1,85.0,43.0,0.1
1112,10714,1,1,850.0,610.0,0.0
1113,10715,10,1,35.0,15.0,0.2
1114,10716,3,1,380.0,270.0,0.1
1115,10717,11,1,48.0,22.0,0.05
1116,10717,1,1,850.0,610.0,0.05
1117,10718,9,1,85.0,43.0,0.05
1118,10718,4,1,115.0,62.0,0.0
1119,10718,10,1,35.0,15.0,0.0
1120,10719,2,1,250.0,175.0,0.0
1121,10719,4,1,115.0,62.0,0.0
1122,10720,6,1,195.0,112.0,0.15
1123,10721,1,1,850.0,610.0,0.05
1124,10721,3,1,380.0,270.0,0.0
1125,10722,8,2,70.0,33.0,0.0
1126,10722,2,1,250.0,175.0,0.1
1127,10723,9,2,85.0,43.0,0.15
1128,10724,3,1,380.0,270.0,0.15
1129,10725,3,1,380.0,270.0,0.1
1130,10726,12,2,18.0,7.0,0.05
1131,10726,8,2,70.0,33.0,0.1
1132,10727,7,1,55.0,26.0,0.0
1133,10727,9,1,85.0,43.0,0.2
1134,10728,9,3,85.0,43.0,0.0
1135,10729,6,1,195.0,112.0,0.0
1136,10729,9,1,85.0,43.0,0.0
1137,10730,7,1,55.0,26.0,0.0
1138,10730,12,1,18.0,7.0,0.15
1139,10731,6,1,195.0,112.0,0.0
1140,10731,3,3,380.0,270.0,0.0
1141,10731,9,1,85.0,43.0,0.05
1142,10732,1,1,850.0,610.0,0.0
1143,10733,11,2,48.0,22.0,0.1
1144,10733,2,2,250.0,175.0,0.05
1145,10734,12,1,18.0,7.0,0.05
1146,10735,10,1,35.0,15.0,0.05
1147,10735,2,2,250.0,175.0,0.1
1148,10736,6,1,195.0,112.0,0.1
1149,10736,2,3,250.0,175.0,0.05
1150,10737,1,2,850.0,610.0,0.0
1151,10738,9,1,85.0,43.0,0.05
1152,10738,3,1,380.0,270.0,0.0
1153,10739,6,1,195.0,112.0,0.05
1154,10740,11,1,48.0,22.0,0.0
1155,10740,2,1,250.0,175.0,0.05
1156,10741,5,1,280.0,175.0,0.05
1157,10741,4,1,115.0,62.0,0.0
1158,10741,8,3,70.0,33.0,0.05
1159,10742,2,3,250.0,175.0,0.0
1160,10742,7,1,55.0,26.0,0.1
1161,10743,5,1,280.0,175.0,0.0
1162,10744,6,2,195.0,112.0,0.0
1163,10744,10,2,35.0,15.0,0.1
1164,10744,11,1,48.0,22.0,0.0
1165,10745,11,1,48.0,22.0,0.0
1166,10745,10,1,35.0,15.0,0.0
1167,10746,12,1,18.0,7.0,0.15
1168,10747,4,1,115.0,62.0,0.1
1169,10748,4,1,115.0,62.0,0.0
1170,10749,12,1,18.0,7.0,0.05
1171,10750,7,2,55.0,26.0,0.0
1172,10751,7,2,55.0,26.0,0.05
1173,10752,8,2,70.0,33.0,0.0
1174,10752,6,3,195.0,112.0,0.1
1175,10753,6,1,195.0,112.0,0.1
1176,10753,10,1,35.0,15.0,0.0
1177,10753,3,1,380.0,270.0,0.1
1178,10754,7,1,55.0,26.0,0.15
1179,10754,8,1,70.0,33.0,0.0
1180,10755,4,2,115.0,62.0,0.0
1181,10756,11,2,48.0,22.0,0.0
1182,10757,12,1,18.0,7.0,0.0
1183,10758,12,1,18.0,7.0,0.0
1184,10758,10,1,35.0,15.0,0.05
1185,10759,7,1,55.0,26.0,0.1
1186,10760,2,1,250.0,175.0,0.1
1187,10760,10,1,35.0,15.0,0.0
1188,10761,8,2,70.0,33.0,0.0
1189,10761,3,1,380.0,270.0,0.0
1190,10761,6,1,195.0,112.0,0.1
1191,10762,9,2,85.0,43.0,0.1
1192,10763,8,1,70.0,33.0,0.0
1193,10763,6,1,195.0,112.0,0.05
1194,10763,1,1,850.0,610.0,0.0
1195,10764,5,1,280.0,175.0,0.0
1196,10765,11,1,48.0,22.0,0.1
1197,10765,5,1,280.0,175.0,0.0
1198,10766,6,2,195.0,112.0,0.1
1199,10766,9,1,85.0,43.0,0.05
1200,10767,8,1,70.0,33.0,0.1
1201,10768,1,1,850.0,610.0,0.05
1202,10768,3,1,380.0,270.0,0.15
1203,10769,6,1,195.0,112.0,0.05
1204,10769,1,1,850.0,610.0,0.15
1205,10769,8,2,70.0,33.0,0.0
1206,10770,7,2,55.0,26.0,0.1
1207,10770,9,2,85.0,43.0,0.1
1208,10770,1,1,850.0,610.0,0.15
1209,10771,9,1,85.0,43.0,0.15
1210,10772,12,2,18.0,7.0,0.1
1211,10772,6,2,195.0,112.0,0.1
1212,10773,5,1,280.0,175.0,0.1
1213,10774,6,1,195.0,112.0,0.0
1214,10775,11,1,48.0,22.0,0.05
1215,10776,6,1,195.0,112.0,0.05
1216,10777,6,1,195.0,112.0,0.1
1217,10777,1,1,850.0,610.0,0.2
1218,10778,4,1,115.0,62.0,0.1
1219,10778,11,1,48.0,22.0,0.0
1220,10779,10,1,35.0,15.0,0.15
1221,10780,10,2,35.0,15.0,0.1
1222,10780,3,1,380.0,270.0,0.1
1223,10781,2,1,250.0,175.0,0.1
1224,10782,2,1,250.0,175.0,0.05
1225,10783,3,1,380.0,270.0,0.1
1226,10784,3,1,380.0,270.0,0.1
1227,10785,8,1,70.0,33.0,0.05
1228,10785,4,1,115.0,62.0,0.05
1229,10786,12,1,18.0,7.0,0.05
1230,10787,3,1,380.0,270.0,0.0
1231,10788,6,1,195.0,112.0,0.05
1232,10788,7,1,55.0,26.0,0.0
1233,10788,9,1,85.0,43.0,0.0
1234,10789,3,1,380.0,270.0,0.0
1235,10790,3,2,380.0,270.0,0.0
1236,10791,10,1,35.0,15.0,0.1
1237,10791,4,1,115.0,62.0,0.1
1238,10792,7,1,55.0,26.0,0.1
1239,10793,6,2,195.0,112.0,0.0
1240,10794,5,1,280.0,175.0,0.05
1241,10795,11,1,48.0,22.0,0.15
1242,10796,12,1,18.0,7.0,0.0
1243,10797,4,2,115.0,62.0,0.0
1244,10798,6,2,195.0,112.0,0.15
1245,10798,7,1,55.0,26.0,0.0
1246,10798,9,1,85.0,43.0,0.0
1247,10799,5,1,280.0,175.0,0.0
1248,10799,11,3,48.0,22.0,0.0
1249,10800,12,1,18.0,7.0,0.1
1250,10801,12,1,18.0,7.0,0.0
1251,10802,7,2,55.0,26.0,0.05
1252,10803,10,1,35.0,15.0,0.0
1253,10803,7,1,55.0,26.0,0.0
1254,10804,9,1,85.0,43.0,0.0
1255,10805,7,1,55.0,26.0,0.0
1256,10805,12,1,18.0,7.0,0.0
1257,10806,12,2,18.0,7.0,0.15
1258,10807,8,1,70.0,33.0,0.05
1259,10807,10,2,35.0,15.0,0.1
1260,10807,6,1,195.0,112.0,0.1
1261,10808,9,1,85.0,43.0,0.0
1262,10809,8,1,70.0,33.0,0.0
1263,10809,5,1,280.0,175.0,0.2
1264,10810,1,1,850.0,610.0,0.05
1265,10810,6,1,195.0,112.0,0.0
1266,10811,2,1,250.0,175.0,0.0
1267,10811,10,1,35.0,15.0,0.0
1268,10812,11,2,48.0,22.0,0.15
1269,10812,4,2,115.0,62.0,0.0
1270,10813,2,2,250.0,175.0,0.0
1271,10814,2,2,250.0,175.0,0.1
1272,10815,7,2,55.0,26.0,0.1
1273,10816,3,2,380.0,270.0,0.05
1274,10817,12,1,18.0,7.0,0.0
1275,10817,4,1,115.0,62.0,0.1
1276,10818,8,1,70.0,33.0,0.0
1277,10819,4,1,115.0,62.0,0.1
1278,10820,11,1,48.0,22.0,0.0
1279,10821,9,1,85.0,43.0,0.05
1280,10822,5,2,280.0,175.0,0.15
1281,10822,11,1,48.0,22.0,0.0
1282,10823,9,1,85.0,43.0,0.2
1283,10824,4,1,115.0,62.0,0.0
1284,10825,6,2,195.0,112.0,0.0
1285,10825,8,1,70.0,33.0,0.05
1286,10825,11,2,48.0,22.0,0.2
1287,10826,8,2,70.0,33.0,0.15
1288,10827,4,1,115.0,62.0,0.05
1289,10827,6,1,195.0,112.0,0.2
1290,10827,7,2,55.0,26.0,0.0
1291,10828,5,1,280.0,175.0,0.05
1292,10829,10,1,35.0,15.0,0.1
1293,10830,7,1,55.0,26.0,0.1
1294,10831,10,1,35.0,15.0,0.15
1295,10832,9,1,85.0,43.0,0.0
1296,10833,8,1,70.0,33.0,0.1
1297,10834,8,2,70.0,33.0,0.1
1298,10834,2,1,250.0,175.0,0.0
1299,10835,11,1,48.0,22.0,0.0
1300,10836,3,1,380.0,270.0,0.1
1301,10837,3,1,380.0,270.0,0.05
1302,10837,2,1,250.0,175.0,0.05
1303,10838,6,1,195.0,112.0,0.0
1304,10839,7,3,55.0,26.0,0.15
1305,10839,9,1,85.0,43.0,0.0
1306,10839,11,2,48.0,22.0,0.05
1307,10840,8,1,70.0,33.0,0.0
1308,10840,11,1,48.0,22.0,0.15
1309,10841,7,1,55.0,26.0,0.1
1310,10841,10,1,35.0,15.0,0.0
1311,10841,12,1,18.0,7.0,0.0
